trading_date,overnight_return,morning_return,signal_payoff,accuracy_denominator,correct,day_session_minute_coverage,source_file_sha256,transform_version
2017-03-14,0.0015380674654770434,-0.0020512827705573607,0.0020512827705573607,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-15,-0.004374122502251475,0.0007732955663091387,0.0007732955663091387,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-16,-0.0064474755909696485,0.0056759698307007255,0.0056759698307007255,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-17,-0.005931674387471043,0.0028412779026530093,0.0028412779026530093,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-21,-0.00543972329581821,0.0051813587419975845,0.0051813587419975845,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-22,-0.018565051440275766,0.0007914523563115516,0.0007914523563115516,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-23,0.0018511178100943332,0.00026416589771899426,-0.00026416589771899426,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-24,-0.0010559663072038442,0.009986942402023757,0.009986942402023757,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-27,-0.011566900781795402,-0.0034432559512673527,-0.0034432559512673527,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-28,0.01135925567722707,-0.0010512484542376597,0.0010512484542376597,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-29,0.00680274732275262,-0.0007825747106054026,0.0007825747106054026,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-30,-0.0020860503001487105,0.0002609943901020881,0.0002609943901020881,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-03-31,0.0065368254728596946,-0.0007821666413626162,0.0007821666413626162,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-03,0.0034278214183574634,-0.0013170026926660628,0.0013170026926660628,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-04,-0.005267328480702571,-0.0018501392881614773,-0.0018501392881614773,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-05,0.007423151795857482,-0.0034396118049577493,0.0034396118049577493,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-06,-0.004251933060122009,-0.004805134712751267,-0.004805134712751267,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-07,0.008296581779492768,-0.006685410646856838,0.006685410646856838,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-10,0.006391499787612109,-0.003723408557020269,0.003723408557020269,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-11,-0.0037303533799063677,0.0,0.0,0,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-12,-0.004018759594917744,-0.005113723968354797,-0.005113723968354797,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-13,-0.007845299267574385,-0.002719610052642138,-0.002719610052642138,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-14,-0.004082193721697181,0.0021792435756110584,0.0021792435756110584,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-17,-0.005468977262645837,0.001096190846956703,0.001096190846956703,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-18,0.00842281844082296,-0.003523516316509435,0.003523516316509435,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-19,-0.00599293539761122,0.004089985251525066,0.004089985251525066,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-20,-0.0010863662122208519,0.004067802219325527,0.004067802219325527,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-21,0.006752220117286651,-0.0002692152392084187,0.0002692152392084187,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-24,0.01359114858219636,-0.0018545508030977918,0.0018545508030977918,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-25,-0.0013225765715743833,0.004753111668363672,0.004753111668363672,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-26,0.003922086345521415,0.0015645374768940444,-0.0015645374768940444,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-27,-0.0031185056458097327,0.0018203099552442095,0.0018203099552442095,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-04-28,-0.0023373598487048154,-0.0007803355838810867,-0.0007803355838810867,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-01,-0.00026058632069288586,0.0046801957504774986,0.0046801957504774986,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-02,0.0018118291484204515,0.005415873973032638,-0.005415873973032638,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-08,0.014285957247476434,0.0017714796483820209,-0.0017714796483820209,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-09,0.0005030181192582624,-0.0015098140764392,0.0015098140764392,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-10,0.003018110942905553,0.00025109855750264024,-0.00025109855750264024,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-11,0.0022581868835918847,-0.0015048911794202768,0.0015048911794202768,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-12,-0.005022612266291332,0.0012580200426274507,0.0012580200426274507,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-15,-0.005297023357870009,0.003786449052503262,0.003786449052503262,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-16,0.0030135633052642587,0.00025072082367765756,-0.00025072082367765756,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-17,-0.004786506178402408,0.0015140048312150113,0.0015140048312150113,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-18,-0.013231745209619592,-0.003335474548429574,-0.003335474548429574,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-19,0.0007663814399884307,-0.0015333506709895397,0.0015333506709895397,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-22,0.004330665283173105,-0.0012717793905446036,0.0012717793905446036,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-23,-0.0017813975954031906,0.0012727505854538443,0.0012727505854538443,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-24,0.0071030232682461735,-0.0035452050299372025,0.0035452050299372025,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-25,-0.0002535175574486354,0.005814704791804136,0.005814704791804136,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-26,-0.0010103562364923173,0.0002526847770868482,0.0002526847770868482,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-29,-0.0002537749030241501,0.0007611315856477852,0.0007611315856477852,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-30,0.0,-0.006113111243049364,0.0,0,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-05-31,-0.0025445306349947613,0.0015274952053514273,0.0015274952053514273,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-01,0.0005085176819472895,0.008101310130737007,-0.008101310130737007,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-02,0.004274047989674739,0.007498160598825057,-0.007498160598825057,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-05,-0.0034765369010903236,0.004467617259716052,0.004467617259716052,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-06,-0.0004966476387161251,-0.004730495563592203,-0.004730495563592203,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-07,-0.0017532878630375562,0.0,0.0,0,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-08,0.0022508450168131603,-0.0002498438488948854,0.0002498438488948854,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-09,0.0015033828940314653,0.003499128788940161,-0.003499128788940161,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-12,-0.0037617599218916845,-0.0010055305020187607,-0.0010055305020187607,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-13,-0.002519527661883598,0.001764335681372928,0.001764335681372928,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-14,0.0027627796048902598,-0.00025084660861495194,0.00025084660861495194,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-15,-0.004538585703007961,-0.002783754802863642,-0.002783754802863642,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-16,0.0032757998299360906,0.0005030181192582624,-0.0005030181192582624,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-19,-0.0002509725198265967,0.005257240797970698,0.005257240797970698,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-20,0.0077105219710399105,0.004449945538445808,-0.004449945538445808,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-21,-0.0034713647554589634,0.00198511231442025,0.00198511231442025,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-22,0.0,0.0,0.0,0,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-23,0.0009952725379918453,-0.0014932805164119506,0.0014932805164119506,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-26,-0.0004980079784201616,0.0027359798188748455,0.0027359798188748455,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-27,0.004463186183991104,-0.000742482400153471,0.000742482400153471,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-28,-0.001986097971629403,0.003473087093207632,0.003473087093207632,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-29,0.005448255180707033,-0.0014829463913902344,0.0014829463913902344,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-06-30,-0.011192754580425523,-0.0005003752919012001,-0.0005003752919012001,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-03,0.0027482840533772515,0.0004988775359142117,-0.0004988775359142117,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-04,0.005964232391673371,-0.002977669693924392,0.002977669693924392,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-05,-0.0004996252914325239,-0.0057637047167501294,-0.0057637047167501294,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-06,-0.0004985044968638225,-0.0012473495442893424,-0.0012473495442893424,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-07,-0.005522102385776153,0.0027648628898900175,0.0027648628898900175,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-10,0.005249355886143745,-0.0012473495442893424,0.0012473495442893424,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-11,-0.0022418741485861894,0.002739386596659191,0.002739386596659191,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-12,-0.0032278116168830877,0.0004972650525141866,0.0004972650525141866,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-13,0.003729955835063789,-0.0017389148587498753,0.0017389148587498753,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-14,0.0022379718404546456,-0.0012426993024628043,0.0012426993024628043,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-18,-0.0032382641325732447,-0.004000005333346128,-0.004000005333346128,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-19,-0.0012514079971240161,0.0012514079971240922,0.0012514079971240922,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-20,0.0007497188905459742,0.002993267388288502,-0.002993267388288502,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-21,-0.001991536630357266,0.0007472911046484048,0.0007472911046484048,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-24,-0.006745809466158549,-0.0022587536269232807,-0.0022587536269232807,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-25,0.00025065797850245863,0.0015026298845350965,-0.0015026298845350965,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-26,0.008246954150564364,-0.0007469189940177173,0.0007469189940177173,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-27,-0.00199700515693616,0.002744855123238087,0.002744855123238087,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-28,-0.002246350626374193,-0.0015003753752345652,-0.0015003753752345652,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-07-31,-0.0002507837003739097,-0.0005017561570396365,-0.0005017561570396365,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-01,-0.00025084660861495194,0.0017546062904813895,0.0017546062904813895,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-02,0.004248413237393559,-0.0007484096644703455,0.0007484096644703455,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-03,-0.0014958865915826911,-0.002248033917882342,-0.002248033917882342,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-04,-0.0032536632382720583,-0.0005015045240516018,-0.0005015045240516018,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-07,0.00574929717641955,-0.00024928331177330584,0.00024928331177330584,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-08,0.0,-0.0017484705341168293,0.0,0,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-09,-0.0035096551443025135,-0.009081798041580911,-0.009081798041580911,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-10,0.003037977020076801,-0.0017710314559533627,0.0017710314559533627,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-14,-0.013005410900421415,0.0028194302926449148,0.0028194302926449148,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-15,0.005615124503389125,0.007353906604051302,-0.007353906604051302,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-16,-0.0005067139708115235,-0.00025345330258601473,-0.00025345330258601473,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-17,-0.001522456523455238,-0.00025396825533333296,-0.00025396825533333296,1,0,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-18,-0.010982105011592507,0.0010266941353610753,0.0010266941353610753,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-21,0.0020544434550142524,-0.005401942396576977,0.005401942396576977,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-22,-0.002066650180150278,0.0018085523596441148,0.0018085523596441148,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-23,0.007976370605408378,-0.0015388564206307972,0.0015388564206307972,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-24,-0.0043842752368723915,0.0018076183101438778,0.0018076183101438778,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-25,0.003872471600630039,-0.0010311936979771525,0.0010311936979771525,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-28,0.0017992550799218996,-0.0023139231303972345,0.0023139231303972345,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
2017-08-29,-0.008268780963073678,0.0007781092339161731,0.0007781092339161731,1,1,1.0,b34797ee12ca2d0f9e48866ddee9f81b75ce066a515a4cd8dc37dbf54e2ef6fd,JNU_OVERNIGHT_OVERREACTION_G1_V1
