event_date,release_time_jst,baseline_rv_1m,event_rv_1m,log_event_to_baseline_rv_ratio,baseline_return_count,event_return_count,source_event_url,transform_version
2014-01-22,14:00,1.1153915316049698e-05,2.0153173278762864e-05,0.5915711731214541,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140122a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-02-18,14:00,1.6980517964450695e-05,9.893822320794867e-06,-0.5401561304365188,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140218a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-03-11,14:00,5.884801233329826e-06,8.046685320838175e-06,0.31288728024013773,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140311a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-04-08,14:00,9.433082286279234e-06,7.669131886335078e-06,-0.20701947689868894,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140408a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-04-30,12:51,5.738453234215097e-06,2.2295766599160557e-05,1.3572071192152118,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140430a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-05-21,14:00,3.1890989297266547e-06,5.969908463503269e-06,0.6269931848152356,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140521a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-06-13,14:00,3.999931545565608e-06,9.626807901956407e-06,0.878274449139754,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140613a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-07-15,14:00,1.26339635147674e-06,6.315955332212116e-07,-0.6933096804064278,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140715a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-08-08,14:00,6.510726039395316e-06,1.2958399012478218e-05,0.6882931735147695,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140808a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-09-04,14:00,2.030161274963609e-06,2.2346264536963787e-06,0.09595884359251723,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k140904a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-10-07,14:00,3.6827856034059716e-06,5.171690787262946e-06,0.33953024992992836,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k141007a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-10-31,13:44,1.3188578678100695e-05,0.0002188851547541538,2.8091959813644354,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k141031a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-11-19,14:00,7.026401151624547e-06,6.057681629106882e-06,-0.14834749009184103,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k141119a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2014-12-19,14:00,3.6374228020164583e-06,6.07687991917949e-06,0.5132159836139244,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2014/k141219a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-01-21,14:00,6.392237796154577e-06,3.2864611334222584e-06,-0.6652730674025761,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150121a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-02-18,14:00,1.364731842014841e-06,1.5935520240953966e-06,0.1550075454319152,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150218a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-03-17,14:00,1.3985617781273991e-06,2.3287593997374094e-06,0.5098912720647811,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150317a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-04-08,14:00,3.695362231378625e-06,3.3471160962036255e-06,-0.0989794741711947,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150408a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-04-30,13:04,2.6948032569287356e-06,3.417761646424522e-05,2.540245741745802,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150430a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-05-22,14:00,2.7468148924842736e-06,2.0129884141883e-06,-0.31082162836137545,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150522a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-06-19,14:00,2.587993121410636e-06,2.5225214864266088e-06,-0.02562372763787869,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150619a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-07-15,14:00,5.870950928423236e-06,5.318508660537327e-06,-0.09882368165959589,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150715a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-08-07,14:00,1.572133525652767e-06,1.6301838262511659e-06,0.036259154918529685,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150807a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-09-15,14:00,1.047162877318352e-05,1.2461377856543367e-05,0.17396451112018113,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k150915a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-10-07,14:00,3.1502246725176135e-05,1.0222484352112884e-05,-1.1254692253712897,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k151007a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-10-30,12:22,2.943378220532266e-06,6.298059354157819e-05,3.06326866361944,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k151030a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-11-19,14:00,5.128754585928018e-06,3.6655587258224857e-06,-0.33588208615050485,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k151119a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2015-12-18,14:00,8.07199161959e-05,4.092540789000978e-05,-0.6792342478611704,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2015/k151218a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2016-01-29,12:38,0.0001262373540582159,0.001172184648116754,2.228460610051977,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2016/k160129a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2016-03-15,12:35,1.8825718661981411e-06,3.711414214924416e-05,2.981359231086517,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2016/k160315a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2016-04-28,12:01,3.904133778026836e-06,0.0018743791965871981,6.173996853550299,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2016/k160428a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2016-06-16,11:45,9.763066270464293e-06,0.00014699303120918394,2.7117786607740273,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2016/k160616a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2016-07-29,12:44,0.0015659126851402347,0.0005722625015303626,-1.0066263135126932,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2016/k160729a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2016-09-21,13:18,1.0414178244408208e-05,9.874797279232e-05,2.2494027044459846,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2016/k160921a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2016-11-01,11:55,1.3215111526079981e-06,2.5552153019534152e-06,0.6593605926325337,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2016/k161101a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2016-12-20,11:51,1.8015866347141685e-06,3.6590610481109397e-06,0.708538829896708,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2016/k161220a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2017-01-31,11:56,4.929565121432647e-06,1.1236057625415147e-05,0.8238772643691051,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2017/k170131a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2017-03-16,11:54,1.858006201816371e-06,1.922297351918202e-06,0.03401702993155023,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2017/k170316a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2017-04-27,12:14,1.0798261089105694e-06,2.965588898248334e-06,1.0102756114327336,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2017/k170427a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2017-06-16,11:54,1.0729039828498764e-06,2.0815534491311695e-06,0.6627454906204248,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2017/k170616a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2017-07-20,12:10,9.928202551735735e-07,3.5921366489113234e-06,1.2859528355169842,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2017/k170720a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
2017-09-21,12:15,7.856679992254813e-07,2.4218508707096005e-06,1.1257530390760557,30,30,https://www.boj.or.jp/en/mopo/mpmdeci/mpr_2017/k170921a.pdf,BOJ_MPM_EVENT_VOL_G1_V1
